po_id,supplier_id,product_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,order_qty,unit_cost,qty_received,qty_rejected,rejection_reason,po_status,calculated_total,mismatch,qty_mismatch_flag
PO021862,S043,P140,W01,2024-01-11,2024-01-19,2024-01-20,287,264.01,284,3.0,Damaged In Transit,Delayed,287.0,False,False
PO021863,S043,P140,W01,2024-01-20,2024-01-28,2024-01-28,265,264.01,257,8.0,Damaged In Transit,Delivered,265.0,False,False
PO021864,S043,P140,W01,2024-01-27,2024-02-04,2024-02-06,437,264.01,431,6.0,Damaged In Transit,Delayed,437.0,False,False
PO021865,S043,P140,W01,2024-02-04,2024-02-12,2024-02-13,525,264.01,506,19.0,Quality Defect,Delayed,525.0,False,False
PO021866,S043,P140,W01,2024-02-17,2024-02-25,2024-02-26,363,264.01,356,7.0,Damaged In Transit,Delayed,363.0,False,False
PO021867,S043,P140,W01,2024-02-26,2024-03-05,2024-03-05,257,264.01,250,7.0,Wrong Specification,Delivered,257.0,False,False
PO021868,S043,P140,W01,2024-03-04,2024-03-12,2024-03-12,431,264.01,417,14.0,Quality Defect,Delivered,431.0,False,False
PO021869,S043,P140,W01,2024-03-13,2024-03-21,2024-03-21,383,264.01,371,12.0,Damaged In Transit,Delivered,383.0,False,False
PO021870,S043,P140,W01,2024-03-21,2024-03-29,2024-03-29,191,264.01,183,8.0,Expired/Near-Expiry,Delivered,191.0,False,False
PO021871,S043,P140,W01,2024-03-28,2024-04-05,2024-04-05,388,264.01,380,8.0,Quality Defect,Delivered,388.0,False,False
PO021872,S043,P140,W01,2024-04-08,2024-04-16,2024-04-16,371,264.01,361,10.0,Damaged In Transit,Delivered,371.0,False,False
PO021873,S043,P140,W01,2024-04-19,2024-04-27,2024-04-27,564,264.01,557,7.0,Wrong Specification,Delivered,564.0,False,False
PO021874,S043,P140,W01,2024-04-28,2024-05-06,2024-05-06,406,264.01,396,10.0,Quality Defect,Delivered,406.0,False,False
PO021875,S043,P140,W01,2024-05-05,2024-05-13,2024-05-13,425,264.01,414,11.0,Quality Defect,Delivered,425.0,False,False
PO021876,S043,P140,W01,2024-05-16,2024-05-24,2024-05-24,588,264.01,575,13.0,Damaged In Transit,Delivered,588.0,False,False
PO021877,S043,P140,W01,2024-05-26,2024-06-03,2024-06-04,388,264.01,380,8.0,Quality Defect,Delayed,388.0,False,False
PO021878,S043,P140,W01,2024-06-07,2024-06-15,2024-06-16,518,264.01,506,12.0,Expired/Near-Expiry,Delayed,518.0,False,False
PO021879,S043,P140,W01,2024-06-18,2024-06-26,2024-06-27,524,264.01,505,19.0,Quality Defect,Delayed,524.0,False,False
PO021880,S043,P140,W01,2024-07-01,2024-07-09,2024-06-25,375,264.01,362,13.0,Quality Defect,Delayed,375.0,False,False
PO021881,S043,P140,W01,2024-07-14,2024-07-22,2024-07-23,466,264.01,449,17.0,Wrong Specification,Delayed,466.0,False,False
PO021882,S043,P140,W01,2024-07-21,2024-07-29,2024-07-29,559,264.01,551,8.0,Damaged In Transit,Delivered,559.0,False,False
PO021883,S043,P140,W01,2024-07-31,2024-08-08,2024-08-08,324,264.01,316,8.0,Quality Defect,Delivered,324.0,False,False
PO021884,S043,P140,W01,2024-08-11,2024-08-19,2024-08-19,304,264.01,300,4.0,Damaged In Transit,Delivered,304.0,False,False
PO021885,S043,P140,W01,2024-08-20,2024-08-28,2024-08-29,413,264.01,399,14.0,Damaged In Transit,Delayed,413.0,False,False
PO021886,S043,P140,W01,2024-08-27,2024-09-04,2024-09-04,472,264.01,461,11.0,Quality Defect,Delivered,472.0,False,False
PO021887,S043,P140,W01,2024-09-04,2024-09-12,2024-09-14,348,264.01,337,11.0,Quality Defect,Delayed,348.0,False,False
PO021888,S043,P140,W01,2024-09-11,2024-09-19,2024-09-20,466,264.01,451,15.0,Expired/Near-Expiry,Delayed,466.0,False,False
PO021889,S043,P140,W01,2024-09-24,2024-10-02,2024-10-02,483,264.01,472,11.0,Quality Defect,Delivered,483.0,False,False
PO021890,S043,P140,W01,2024-10-05,2024-10-13,2024-10-13,514,264.01,497,17.0,Quality Defect,Delivered,514.0,False,False
PO021891,S043,P140,W01,2024-10-15,2024-10-23,2024-10-23,225,264.01,215,10.0,Quality Defect,Delivered,225.0,False,False
PO021892,S043,P140,W01,2024-10-24,2024-11-01,2024-11-01,597,264.01,579,18.0,Quality Defect,Delivered,597.0,False,False
PO021893,S043,P140,W01,2024-10-31,2024-11-08,2024-11-08,318,264.01,305,13.0,Expired/Near-Expiry,Delivered,318.0,False,False
PO021894,S043,P140,W01,2024-11-08,2024-11-16,2024-11-17,548,264.01,536,12.0,Quality Defect,Delayed,548.0,False,False
PO021895,S043,P140,W01,2024-11-18,2024-11-26,2024-11-26,511,264.01,492,19.0,Quality Defect,Delivered,511.0,False,False
PO021896,S043,P140,W01,2024-11-27,2024-12-05,2024-12-05,177,264.01,171,6.0,Quality Defect,Delivered,177.0,False,False
PO021897,S043,P140,W01,2024-12-07,2024-12-15,2024-12-16,312,264.01,304,8.0,Quality Defect,Delayed,312.0,False,False
PO021898,S043,P140,W01,2024-12-15,2024-12-23,2024-12-23,282,264.01,272,10.0,Quality Defect,Delivered,282.0,False,False
PO021899,S043,P140,W01,2024-12-26,2025-01-03,2025-01-04,304,264.01,295,9.0,Damaged In Transit,Delayed,304.0,False,False
PO021900,S043,P140,W01,2025-01-02,2025-01-10,2025-01-10,409,264.01,399,,Quality Defect,Delivered,,True,True
PO021901,S043,P140,W01,2025-01-11,2025-01-19,2025-01-20,353,264.01,343,10.0,Quality Defect,Delayed,353.0,False,False
PO021902,S043,P140,W01,2025-01-23,2025-01-31,2025-02-01,210,264.01,204,6.0,Quality Defect,Delayed,210.0,False,False
PO021903,S043,P140,W01,2025-02-03,2025-02-11,2025-02-12,438,264.01,428,10.0,Quality Defect,Delayed,438.0,False,False
PO021904,S043,P140,W01,2025-02-11,2025-02-19,2025-02-19,676,264.01,663,13.0,Damaged In Transit,Delivered,676.0,False,False
PO021905,S043,P140,W01,2025-02-23,2025-03-03,2025-03-03,673,264.01,649,24.0,Expired/Near-Expiry,Delivered,673.0,False,False
PO021906,S043,P140,W01,2025-03-08,2025-03-16,2025-03-17,506,264.01,494,,Damaged In Transit,Delayed,,True,True
PO021907,S043,P140,W01,2025-03-16,2025-03-24,2025-03-24,191,264.01,182,9.0,Quality Defect,Delivered,191.0,False,False
PO021908,S043,P140,W01,2025-03-29,2025-04-06,2025-04-10,167,264.01,163,4.0,Quality Defect,Delayed,167.0,False,False
PO021909,S043,P140,W01,2025-04-10,2025-04-18,2025-04-19,354,264.01,345,9.0,Quality Defect,Delayed,354.0,False,False
PO021910,S043,P140,W01,2025-04-17,2025-04-25,2025-04-25,412,264.01,401,,Quality Defect,Delivered,,True,True
PO021911,S043,P140,W01,2025-04-28,2025-05-06,2025-05-07,408,264.01,391,17.0,Damaged In Transit,Delayed,408.0,False,False
PO021912,S043,P140,W01,2025-05-06,2025-05-14,2025-05-15,372,264.01,357,,Quality Defect,Delayed,,True,True
PO021913,S043,P140,W01,2025-05-18,2025-05-26,2025-05-26,412,264.01,404,8.0,Wrong Specification,Delivered,412.0,False,False
PO021914,S043,P140,W01,2025-05-27,2025-06-04,2025-06-04,488,264.01,474,14.0,Damaged In Transit,Delivered,488.0,False,False
PO021915,S043,P140,W01,2025-06-03,2025-06-11,2025-06-11,494,264.01,479,15.0,Expired/Near-Expiry,Delivered,494.0,False,False
PO021916,S043,P140,W01,2025-06-15,2025-06-23,2025-06-23,362,264.01,356,6.0,Damaged In Transit,Delivered,362.0,False,False
PO021917,S043,P140,W01,2025-06-26,2025-07-04,2025-07-04,520,264.01,509,11.0,Wrong Specification,Delivered,520.0,False,False
PO021918,S043,P140,W01,2025-07-03,2025-07-11,2025-07-12,422,264.01,411,11.0,Quality Defect,Delayed,422.0,False,False
PO021919,S043,P140,W01,2025-07-13,2025-07-21,2025-07-21,410,264.01,396,14.0,Wrong Specification,Delivered,410.0,False,False
PO021920,S043,P140,W01,2025-07-24,2025-08-01,2025-08-01,538,264.01,525,13.0,Damaged In Transit,Delivered,538.0,False,False
PO021921,S043,P140,W01,2025-08-01,2025-08-09,2025-08-10,436,264.01,428,8.0,Wrong Specification,Delayed,436.0,False,False
PO021922,S043,P140,W01,2025-08-14,2025-08-22,2025-08-23,441,264.01,430,11.0,Quality Defect,Delayed,441.0,False,False
PO021923,S043,P140,W01,2025-08-22,2025-08-30,2025-08-31,350,264.01,339,11.0,Quality Defect,Delayed,350.0,False,False
PO021924,S043,P140,W01,2025-08-31,2025-09-08,2025-09-08,493,264.01,479,14.0,Wrong Specification,Delivered,493.0,False,False
PO021925,S043,P140,W01,2025-09-09,2025-09-17,2025-09-17,259,264.01,257,2.0,Quality Defect,Delivered,259.0,False,False
PO021926,S043,P140,W01,2025-09-17,2025-09-25,2025-09-30,364,264.01,356,8.0,Damaged In Transit,Delayed,364.0,False,False
PO021927,S043,P140,W01,2025-09-24,2025-10-02,2025-10-02,506,264.01,496,10.0,Quality Defect,Delivered,506.0,False,False
PO021928,S043,P140,W01,2025-10-05,2025-10-13,2025-10-13,590,264.01,573,,Wrong Specification,Delivered,,True,True
PO021929,S043,P140,W01,2025-10-18,2025-10-26,2025-10-26,320,264.01,311,9.0,Quality Defect,Delivered,320.0,False,False
PO021930,S043,P140,W01,2025-10-29,2025-11-06,2025-11-07,594,264.01,573,21.0,Quality Defect,Delayed,594.0,False,False
PO021931,S043,P140,W01,2025-11-08,2025-11-16,2025-11-16,472,264.01,461,,Damaged In Transit,Delivered,,True,True
PO021932,S043,P140,W01,2025-11-18,2025-11-26,2025-11-26,416,264.01,406,10.0,Damaged In Transit,Delivered,416.0,False,False
PO021933,S043,P140,W01,2025-11-25,2025-12-03,2025-12-03,306,264.01,298,8.0,Quality Defect,Delivered,306.0,False,False
PO021934,S043,P140,W01,2025-12-04,2025-12-12,2025-12-13,530,264.01,513,17.0,Expired/Near-Expiry,Delayed,530.0,False,False
PO021935,S043,P140,W01,2025-12-17,2025-12-29,2025-12-30,368,264.01,354,14.0,Expired/Near-Expiry,Delayed,368.0,False,False
PO021936,S043,P140,W01,2025-12-25,2026-01-02,,348,264.01,0,0.0,Quality Defect,Pending,0.0,True,True
PO021937,S043,P140,W02,2024-01-12,2024-01-20,2024-01-20,455,264.01,441,14.0,Wrong Specification,Delivered,455.0,False,False
PO021938,S043,P140,W02,2024-01-20,2024-01-28,2024-01-28,287,264.01,274,13.0,Quality Defect,Delivered,287.0,False,False
PO021939,S043,P140,W02,2024-02-01,2024-02-09,2024-02-09,517,264.01,507,10.0,Quality Defect,Delivered,517.0,False,False
PO021940,S043,P140,W02,2024-02-10,2024-02-18,2024-02-18,408,264.01,399,9.0,Damaged In Transit,Delivered,408.0,False,False
PO021941,S043,P140,W02,2024-02-23,2024-03-02,2024-03-02,325,264.01,318,7.0,Quality Defect,Delivered,325.0,False,False
PO021942,S043,P140,W02,2024-03-04,2024-03-12,2024-03-12,586,264.01,575,,Expired/Near-Expiry,Delivered,,True,True
PO021943,S043,P140,W02,2024-03-14,2024-03-22,2024-03-22,547,264.01,530,17.0,Expired/Near-Expiry,Delivered,547.0,False,False
PO021944,S043,P140,W02,2024-03-24,2024-04-01,2024-04-02,431,264.01,418,13.0,Wrong Specification,Delayed,431.0,False,False
PO021945,S043,P140,W02,2024-04-06,2024-04-14,2024-04-14,575,264.01,563,12.0,Damaged In Transit,Delivered,575.0,False,False
PO021946,S043,P140,W02,2024-04-14,2024-04-22,2024-04-22,244,264.01,235,,Quality Defect,Delivered,,True,True
PO021947,S043,P140,W02,2024-04-26,2024-05-04,2024-05-04,535,264.01,521,14.0,Quality Defect,Delivered,535.0,False,False
PO021948,S043,P140,W02,2024-05-08,2024-05-16,2024-05-16,277,264.01,264,,Expired/Near-Expiry,Delivered,,True,True
PO021949,S043,P140,W02,2024-05-20,2024-05-28,2024-06-01,273,264.01,266,7.0,Damaged In Transit,Delayed,273.0,False,False
PO021950,S043,P140,W02,2024-06-02,2024-06-10,2024-06-10,480,264.01,467,13.0,Quality Defect,Delivered,480.0,False,False
PO021951,S043,P140,W02,2024-06-12,2024-06-20,2024-06-20,312,264.01,308,4.0,Quality Defect,Delivered,312.0,False,False
PO021952,S043,P140,W02,2024-06-19,2024-06-27,2024-06-28,476,264.01,468,8.0,Wrong Specification,Delayed,476.0,False,False
PO021953,S043,P140,W02,2024-06-26,2024-07-04,2024-07-04,438,264.01,427,11.0,Damaged In Transit,Delivered,438.0,False,False
PO021954,S043,P140,W02,2024-07-07,2024-07-15,2024-07-15,261,264.01,254,7.0,Wrong Specification,Delivered,261.0,False,False
PO021955,S043,P140,W02,2024-07-16,2024-07-24,2024-07-24,497,264.01,478,19.0,Quality Defect,Delivered,497.0,False,False
PO021956,S043,P140,W02,2024-07-28,2024-08-05,2024-08-05,251,264.01,243,8.0,Wrong Specification,Delivered,251.0,False,False
PO021957,S043,P140,W02,2024-08-05,2024-08-13,2024-08-14,83,264.01,83,,,Delayed,,True,True
PO021958,S043,P140,W02,2024-08-17,2024-08-25,2024-08-25,276,264.01,271,5.0,Damaged In Transit,Delivered,276.0,False,False
PO021959,S043,P140,W02,2024-08-30,2024-09-07,2024-09-07,439,264.01,424,15.0,Quality Defect,Delivered,439.0,False,False
PO021960,S043,P140,W02,2024-09-11,2024-09-19,2024-09-19,384,264.01,376,8.0,Wrong Specification,Delivered,384.0,False,False
PO021961,S043,P140,W02,2024-09-24,2024-10-02,2024-10-02,419,264.01,408,11.0,Quality Defect,Delivered,419.0,False,False
PO021962,S043,P140,W02,2024-10-04,2024-10-12,2024-10-12,393,264.01,381,12.0,Wrong Specification,Delivered,393.0,False,False
PO021963,S043,P140,W02,2024-10-16,2024-10-24,2024-10-24,269,264.01,258,11.0,Quality Defect,Delivered,269.0,False,False
PO021964,S043,P140,W02,2024-10-25,2024-11-02,2024-11-03,501,264.01,486,15.0,Damaged In Transit,Delayed,501.0,False,False
PO021965,S043,P140,W02,2024-11-07,2024-11-15,2024-11-15,480,264.01,461,19.0,Damaged In Transit,Delivered,480.0,False,False
PO021966,S043,P140,W02,2024-11-18,2024-11-26,2024-11-26,406,264.01,401,5.0,Quality Defect,Delivered,406.0,False,False
PO021967,S043,P140,W02,2024-11-28,2024-12-13,2024-12-13,683,264.01,663,20.0,Quality Defect,Delivered,683.0,False,False
PO021968,S043,P140,W02,2024-12-05,2024-12-13,2024-12-13,333,264.01,319,14.0,Quality Defect,Delivered,333.0,False,False
PO021969,S043,P140,W02,2024-12-12,2024-12-20,2024-12-20,317,264.01,306,11.0,Damaged In Transit,Delivered,317.0,False,False
PO021970,S043,P140,W02,2024-12-23,2024-12-31,2024-12-31,530,264.01,519,11.0,Wrong Specification,Delivered,530.0,False,False
PO021971,S043,P140,W02,2025-01-05,2025-01-13,2025-01-13,303,264.01,276,,Wrong Specification,Partial,,True,True
PO021972,S043,P140,W02,2025-01-12,2025-01-20,2025-01-21,413,264.01,408,5.0,Quality Defect,Delayed,413.0,False,False
PO021973,S043,P140,W02,2025-01-25,2025-02-02,2025-02-03,373,264.01,365,8.0,Damaged In Transit,Delayed,373.0,False,False
PO021974,S043,P140,W02,2025-02-07,2025-02-15,2025-02-15,468,264.01,458,10.0,Quality Defect,Delivered,468.0,False,False
PO021975,S043,P140,W02,2025-02-20,2025-02-28,2025-02-28,348,264.01,336,12.0,Quality Defect,Delivered,348.0,False,False
PO021976,S043,P140,W02,2025-03-05,2025-03-13,2025-03-13,223,264.01,217,6.0,Quality Defect,Delivered,223.0,False,False
PO021977,S043,P140,W02,2025-03-15,2025-03-23,2025-03-24,396,264.01,386,10.0,Damaged In Transit,Delayed,396.0,False,False
PO021978,S043,P140,W02,2025-03-23,2025-03-31,2025-03-31,471,264.01,457,14.0,Quality Defect,Delivered,471.0,False,False
PO021979,S043,P140,W02,2025-04-03,2025-04-11,2025-04-12,436,264.01,398,38.0,Expired/Near-Expiry,Partial,436.0,False,False
PO021980,S043,P140,W02,2025-04-11,2025-04-19,2025-04-19,244,264.01,240,4.0,Damaged In Transit,Delivered,244.0,False,False
PO021981,S043,P140,W02,2025-04-21,2025-04-29,2025-04-29,127,264.01,126,1.0,Quality Defect,Delivered,127.0,False,False
PO021982,S043,P140,W02,2025-05-04,2025-05-12,2025-05-13,384,264.01,375,9.0,Damaged In Transit,Delayed,384.0,False,False
PO021983,S043,P140,W02,2025-05-12,2025-05-20,2025-05-21,298,264.01,292,6.0,Quality Defect,Delayed,298.0,False,False
PO021984,S043,P140,W02,2025-05-19,2025-05-27,2025-05-27,329,264.01,316,13.0,Wrong Specification,Delivered,329.0,False,False
PO021985,S043,P140,W02,2025-05-30,2025-06-12,2025-06-13,369,264.01,360,9.0,Quality Defect,Delayed,369.0,False,False
PO021986,S043,P140,W02,2025-06-10,2025-06-18,2025-06-18,228,264.01,222,6.0,Expired/Near-Expiry,Delivered,228.0,False,False
PO021987,S043,P140,W02,2025-06-23,2025-07-01,2025-07-02,478,264.01,462,16.0,Quality Defect,Delayed,478.0,False,False
PO021988,S043,P140,W02,2025-07-04,2025-07-12,2025-07-12,473,264.01,457,16.0,Expired/Near-Expiry,Delivered,473.0,False,False
PO021989,S043,P140,W02,2025-07-15,2025-08-01,2025-08-01,487,264.01,478,9.0,Quality Defect,Delivered,487.0,False,False
PO021990,S043,P140,W02,2025-07-26,2025-08-03,2025-08-03,207,264.01,199,8.0,Expired/Near-Expiry,Delivered,207.0,False,False
PO021991,S043,P140,W02,2025-08-06,2025-08-14,2025-08-14,398,264.01,387,11.0,Quality Defect,Delivered,398.0,False,False
PO021992,S043,P140,W02,2025-08-16,2025-08-24,2025-08-25,459,264.01,446,13.0,Quality Defect,Delayed,459.0,False,False
PO021993,S043,P140,W02,2025-08-29,2025-09-06,2025-09-06,406,264.01,395,11.0,Wrong Specification,Delivered,406.0,False,False
PO021994,S043,P140,W02,2025-09-10,2025-09-18,2025-09-18,506,264.01,494,12.0,Expired/Near-Expiry,Delivered,506.0,False,False
PO021995,S043,P140,W02,2025-09-21,2025-09-29,2025-10-03,281,264.01,272,9.0,Quality Defect,Delayed,281.0,False,False
PO021996,S043,P140,W02,2025-10-04,2025-10-12,2025-10-12,453,264.01,435,18.0,Damaged In Transit,Delivered,453.0,False,False
PO021997,S043,P140,W02,2025-10-12,2025-10-20,2025-10-21,244,264.01,238,6.0,Damaged In Transit,Delayed,244.0,False,False
PO021998,S043,P140,W02,2025-10-25,2025-11-02,2025-11-02,728,264.01,713,15.0,Quality Defect,Delivered,728.0,False,False
PO021999,S043,P140,W02,2025-11-06,2025-11-14,2025-11-14,327,264.01,320,7.0,Quality Defect,Delivered,327.0,False,False
PO022000,S043,P140,W02,2025-11-17,2025-11-25,2025-11-25,446,264.01,435,,Wrong Specification,Delivered,,True,True
PO022001,S043,P140,W02,2025-11-28,2025-12-06,2025-12-06,661,264.01,643,,Wrong Specification,Delivered,,True,True
PO022002,S043,P140,W02,2025-12-06,2025-12-14,2025-12-14,303,264.01,292,11.0,Damaged In Transit,Delivered,303.0,False,False
PO022003,S043,P140,W02,2025-12-19,2025-12-27,2025-12-27,361,264.01,328,33.0,Wrong Specification,Partial,361.0,False,False
PO022004,S043,P140,W03,2024-01-08,2024-01-16,2024-01-16,426,264.01,415,11.0,Quality Defect,Delivered,426.0,False,False
PO022005,S043,P140,W03,2024-01-19,2024-01-27,2024-01-27,469,264.01,457,,Quality Defect,Delivered,,True,True
PO022006,S043,P140,W03,2024-01-31,2024-02-08,2024-02-08,344,264.01,334,10.0,Wrong Specification,Delivered,344.0,False,False
PO022007,S043,P140,W03,2024-02-10,2024-02-18,2024-02-19,279,264.01,275,4.0,Quality Defect,Delayed,279.0,False,False
PO022008,S043,P140,W03,2024-02-18,2024-02-26,2024-02-26,393,264.01,380,13.0,Quality Defect,Delivered,393.0,False,False
PO022009,S043,P140,W03,2024-03-02,2024-03-10,2024-03-10,568,264.01,553,15.0,Quality Defect,Delivered,568.0,False,False
PO022010,S043,P140,W03,2024-03-09,2024-03-17,2024-03-17,438,264.01,426,12.0,Damaged In Transit,Delivered,438.0,False,False
PO022011,S043,P140,W03,2024-03-17,2024-03-25,2024-03-26,437,264.01,423,14.0,Damaged In Transit,Delayed,437.0,False,False
PO022012,S043,P140,W03,2024-03-24,2024-04-01,2024-04-02,424,264.01,411,13.0,Expired/Near-Expiry,Delayed,424.0,False,False
PO022013,S043,P140,W03,2024-04-01,2024-04-09,2024-04-10,319,264.01,310,9.0,Quality Defect,Delayed,319.0,False,False
PO022014,S043,P140,W03,2024-04-13,2024-04-21,2024-04-21,441,264.01,428,13.0,Expired/Near-Expiry,Delivered,441.0,False,False
PO022015,S043,P140,W03,2024-04-21,2024-04-29,2024-05-03,296,264.01,285,11.0,Damaged In Transit,Delayed,296.0,False,False
PO022016,S043,P140,W03,2024-04-30,2024-05-16,2024-05-16,466,264.01,453,13.0,Quality Defect,Delivered,466.0,False,False
PO022017,S043,P140,W03,2024-05-11,2024-05-19,2024-05-19,452,264.01,439,13.0,Damaged In Transit,Delivered,452.0,False,False
PO022018,S043,P140,W03,2024-05-24,2024-06-09,2024-06-09,468,264.01,460,8.0,Damaged In Transit,Delivered,468.0,False,False
PO022019,S043,P140,W03,2024-06-01,2024-06-09,2024-06-09,294,264.01,282,12.0,Damaged In Transit,Delivered,294.0,False,False
PO022020,S043,P140,W03,2024-06-09,2024-06-17,2024-06-06,328,264.01,327,1.0,Expired/Near-Expiry,Delayed,328.0,False,False
PO022021,S043,P140,W03,2024-06-18,2024-06-26,2024-06-26,269,264.01,265,4.0,Expired/Near-Expiry,Delivered,269.0,False,False
PO022022,S999,P140,W03,2024-07-01,2024-07-09,2024-07-09,303,264.01,301,2.0,Quality Defect,Delivered,303.0,False,False
PO022023,S043,P140,W03,2024-07-10,2024-07-18,2024-07-19,514,264.01,503,11.0,Quality Defect,Delayed,514.0,False,False
PO022024,S043,P140,W03,2024-07-18,2024-07-26,2024-07-26,418,264.01,405,13.0,Quality Defect,Delivered,418.0,False,False
PO022025,S043,P140,W03,2024-07-27,2024-08-04,2024-08-04,280,264.01,274,6.0,Quality Defect,Delivered,280.0,False,False
PO022026,S043,P140,W03,2024-08-06,2024-08-14,2024-08-14,332,264.01,317,15.0,Quality Defect,Delivered,332.0,False,False
PO022027,S043,P140,W03,2024-08-17,2024-08-25,2024-08-26,369,264.01,359,10.0,Quality Defect,Delayed,369.0,False,False
PO022028,S043,P140,W03,2024-08-30,2024-09-07,2024-09-08,358,264.01,350,8.0,Damaged In Transit,Delayed,358.0,False,False
PO022029,S043,P140,W03,2024-09-12,2024-09-20,2024-09-21,489,264.01,481,8.0,Damaged In Transit,Delayed,489.0,False,False
PO022030,S043,P140,W03,2024-09-23,2024-10-01,2024-10-02,522,264.01,512,10.0,Quality Defect,Delayed,522.0,False,False
PO022031,S999,P140,W03,2024-10-04,2024-10-12,2024-10-12,497,264.01,486,11.0,Quality Defect,Delivered,497.0,False,False
PO022032,S043,P140,W03,2024-10-16,2024-10-24,2024-10-24,362,264.01,355,,Damaged In Transit,Delivered,,True,True
PO022033,S043,P140,W03,2024-10-25,2024-11-02,2024-11-03,468,264.01,454,14.0,Damaged In Transit,Delayed,468.0,False,False
PO022034,S043,P140,W03,2024-11-01,2024-11-09,2024-11-14,361,264.01,351,10.0,Expired/Near-Expiry,Delayed,361.0,False,False
PO022035,S043,P140,W03,2024-11-11,2024-11-19,2024-11-19,253,264.01,242,11.0,Damaged In Transit,Delivered,253.0,False,False
